Vec_mean,Vec_std,Vec_std/mean*100,X_mean,X_std,X_std/mean*100,Z_mean,Z_std,Z_std/mean*100,atomic_mass_mean,atomic_mass_std,atomic_mass_std/mean*100,atomic_radius_mean,atomic_radius_std,atomic_radius_std/mean*100,average_cationic_radius_mean,average_cationic_radius_std,average_cationic_radius_std/mean*100,electron_affinity_mean,electron_affinity_std,electron_affinity_std/mean*100,group_mean,group_std,group_std/mean*100,ionization_energy_mean,ionization_energy_std,ionization_energy_std/mean*100,max_oxidation_state_mean,max_oxidation_state_std,max_oxidation_state_std/mean*100,min_oxidation_state_mean,min_oxidation_state_std,min_oxidation_state_std/mean*100,row_mean,row_std,row_std/mean*100,mendeleev_no_mean,mendeleev_no_std,mendeleev_no_std/mean*100,electrical_resistivity_mean,electrical_resistivity_std,electrical_resistivity_std/mean*100,molar_volume_mean,molar_volume_std,molar_volume_std/mean*100,thermal_conductivity_mean,thermal_conductivity_std,thermal_conductivity_std/mean*100,boiling_point_mean,boiling_point_std,boiling_point_std/mean*100,melting_point_mean,melting_point_std,melting_point_std/mean*100,liquid_range_mean,liquid_range_std,liquid_range_std/mean*100,density_of_solid_mean,density_of_solid_std,density_of_solid_std/mean*100,atomic_radius_calculated_mean,atomic_radius_calculated_std,atomic_radius_calculated_std/mean*100,汽化热_mean,汽化热_std,汽化热_std/mean*100,熔化热_mean,熔化热_std,熔化热_std/mean*100,标准摩尔生成焓_mean,标准摩尔生成焓_std,标准摩尔生成焓_std/mean*100,entropy,enthalpy,oumiga,Ag,Al,Cr,Cu,Fe,Li,Mg,Mn,Ni,Sc,Si,Ti,Zn,Zr,Tensile Strength (MPa),density,Processing_number
3.113835479,0.931639896,29.91936799,1.612024022,0.042576889,2.641206861,13.25193916,1.953378889,14.74032491,27.55008625,4.453722679,16.16591193,1.253390042,0.026966398,2.151476974,0.678293303,0.026101926,3.848176821,0.432808259,0.134210138,31.00914432,12.87115338,1.031726203,8.015802255,6.03436025,0.302234659,5.008561747,3.02376785,0.299587881,9.907767257,0.96772576,0.361673074,37.37350894,3.01726296,0.130249568,4.31681196,79.76257185,1.820688807,2.282635533,2.53268E-06,4.99547E-05,1972.407751,9.987002716,0.501686717,5.023396219,234.6785082,23.53423785,10.0282885,2784.429824,144.9561762,5.205955452,943.7626221,84.58551286,8.962583481,1840.667202,145.9126948,7.927163296,2.789458164,0.744504677,26.68993883,1.187165376,0.047795502,4.026018828,283.2569929,15.93037759,5.62400152,10.87820379,2.040177396,18.75472676,329.8170231,18.93782131,5.741917483,1.391471362,-0.59681192,2200.389465,0,0.973229923,0.000750563,0.010007506,0.002501876,0,0.007005254,0.002501876,0,0,0.002501876,0,0.001501126,0,240,2.76041302,7
3.05640921,0.638983389,20.90634286,1.610357877,0.042665075,2.649415713,13.14410129,1.434875531,10.91649782,27.29674649,3.250016645,11.90624181,1.253045698,0.030791298,2.457316471,0.677948595,0.028727752,4.237452805,0.429447956,0.130748849,30.44579615,12.84668901,1.215368878,9.460561218,6.034416285,0.304067384,5.038886444,3.01761852,0.285614439,9.464895482,0.94909652,0.460091247,48.47676053,3.01096151,0.104121829,3.458092333,79.78467384,2.004920603,2.512914457,6.03512E-06,7.72651E-05,1280.256363,10.02629611,0.508986966,5.07652039,232.9001944,19.56002043,8.398456034,2780.817168,161.1017272,5.79332324,945.4617997,102.8913433,10.88265473,1835.355368,164.308858,8.952427461,2.742559435,0.539683647,19.67810214,1.186352671,0.048359822,4.076344478,283.3794998,19.03503886,6.717154514,11.01444284,3.132572257,28.44058754,330.0397544,22.88335825,6.933515719,1.420077368,-0.906659877,1480.851792,0,0.973021672,0.00195205,0.002752891,0.003503679,0,0.010010511,0.000750788,0,0,0.006006307,0.000750788,0.001251314,0,223,2.724337808,7
3.077827751,0.705120994,22.90969642,1.611899397,0.040877156,2.535962018,13.18593575,1.5958561,12.10271406,27.39476612,3.643678324,13.30063673,1.252077076,0.028155512,2.248704386,0.676362612,0.024785553,3.664536185,0.431544894,0.142605024,33.04523498,12.88263265,1.022268989,7.93524908,6.036742516,0.312712076,5.180145993,3.034034,0.354214918,11.67471814,0.929929949,0.551724062,59.32963691,3.0135135,0.115459454,3.83138996,79.78928948,2.073992131,2.599336508,8.04239E-06,8.91254E-05,1108.19548,10.00700956,0.471856674,4.715261548,232.6421429,23.57887414,10.13525488,2785.007003,137.4907332,4.93681822,946.9875741,100.2100448,10.58198097,1838.019429,148.0741822,8.056181554,2.760111539,0.604405614,21.89786919,1.186008505,0.048550639,4.093616432,283.7647646,17.14627183,6.042424562,11.09400655,3.576404969,32.23727112,330.6012909,20.20978961,6.113040137,1.454636351,-1.219935532,1129.176512,0,0.972472471,0.000500501,0.003753754,0.002502503,0,0.006006006,0.005005005,0,0,0.008008008,0.000500501,0.001251251,0,229.5,2.739389978,7
3.197,1.250676217,39.12030707,1.61635,0.048292624,2.987757828,13.397,2.49907803,18.65401232,27.88762052,5.711786329,20.48144023,1.25325,0.020662466,1.64871063,0.67918,0.024714927,3.638936168,0.45035022,0.134139394,29.78557316,12.917,0.675359904,5.228457878,6.034265676,0.285766847,4.735735252,3.022,0.165879474,5.489062684,1,0,0,3.025,0.15612495,5.161155371,79.779,1.303134299,1.633430224,2.6806E-08,1.79732E-09,6.704921809,9.93975,0.503162436,5.06212366,238.9,26.12068146,10.93373021,2797.913,101.2559106,3.618979954,944.04609,66.25132024,7.017805692,1853.86691,77.59883971,4.185782663,2.852614,0.972982682,34.10845918,1.18756,0.044542636,3.750769288,284.1556,8.949247378,3.149417917,10.80185,0.363605662,3.366142486,330.5111,10.11198926,3.059500652,1.1411273,-0.121428,8871.732759,0,0.972,0,0.025,0,0,0.003,0,0,0,0,0,0,0,296.474551,2.807457737,7
3.2045,1.27502147,39.78846842,1.61649,0.049593144,3.067952396,13.4125,2.547419037,18.9928726,27.92284671,5.822367931,20.85162731,1.253475,0.021602647,1.723420683,0.6794175,0.025434685,3.743601667,0.450726752,0.137798535,30.57252184,12.9095,0.720631494,5.582179743,6.036836521,0.292942023,4.852575048,3.0225,0.170275512,5.633598413,1,0,0,3.026,0.159135163,5.258928046,79.7675,1.334707365,1.67324708,2.68047E-08,1.8629E-09,6.949902079,9.93886,0.519053466,5.222464808,239.0275,26.670522,11.15793036,2797.6065,106.9755797,3.823825106,944.465155,67.52986732,7.150064453,1853.141345,83.78941521,4.521479996,2.858353,0.991998882,34.70526145,1.187965,0.045684886,3.845642391,284.09995,9.597396261,3.378175977,10.803335,0.371970063,3.443104032,330.4257,10.91384806,3.302965859,1.195088717,-0.129198,8736.355438,0,0.9705,0,0.026,0,0,0.0035,0,0,0,0,0,0,0,295,2.811251186,7
3.0558,0.532434372,17.42373099,1.611888,0.044237263,2.744437778,13.1438,1.339970731,10.19469812,27.29242678,3.052021142,11.18266678,1.251735,0.031396493,2.508238009,0.675864917,0.026992232,3.993731816,0.432432422,0.150353295,34.76920019,12.8678,1.128327594,8.768613083,6.042467767,0.326008687,5.395290462,3.0386,0.37670949,12.39746891,0.9059,0.642997037,70.97880973,3.011,0.104302445,3.464046657,79.8021,2.15270425,2.697553386,1.20343E-05,0.000108882,904.7627506,10.026457,0.505823089,5.044883639,231.6246,22.64485096,9.776531058,2783.9976,143.1970789,5.143577669,950.21838,114.6204335,12.06253593,1833.77922,160.4893141,8.751834047,2.7423926,0.526855864,19.21154046,1.185678,0.049049774,4.136854514,283.98064,18.65112,6.567743491,11.253848,4.363960526,38.7774966,330.934902,22.24875147,6.722999397,1.540629471,-1.53397808,954.3385654,0,0.9692,0.0014,0.0008,0.0033,0,0.0078,0.005,0,0,0.012,0,0.0005,0,130,2.723862959,7
3.077827751,0.70795453,23.00175926,1.611879377,0.044939579,2.788023707,13.18593575,1.597110106,12.11222424,27.39161782,3.646335927,13.31186771,1.252277276,0.031016627,2.476817807,0.676462712,0.026815028,3.96400676,0.431752804,0.153704664,35.60015416,12.86261265,1.133215645,8.810151376,6.044402925,0.334455892,5.533315627,3.034034,0.359822468,11.85953972,0.919919949,0.594092955,64.58094048,3.0135135,0.115459454,3.83138996,79.78528548,2.10900165,2.643346624,1.00444E-05,9.95446E-05,991.0487501,10.01914168,0.512697902,5.117183866,232.3218229,24.08476413,10.36698311,2782.908907,152.475356,5.478991986,948.4751803,105.5300548,11.12628533,1834.433727,161.4692868,8.802132471,2.757444875,0.606421011,21.99213543,1.186408905,0.050079419,4.221092655,283.6578578,18.97183398,6.688280779,11.17068315,3.989494903,35.71397424,330.4717615,22.45822501,6.795807576,1.61468963,-1.384059455,1106.522579,0,0.968468467,0.000500501,0.003753754,0.002502503,0,0.008008008,0.005005005,0,0,0.01001001,0.000500501,0.001251251,0,293,2.735760585,7
3.058794061,0.561276921,18.34961457,1.61054291,0.042982738,2.668835293,13.16087054,1.426153515,10.83631596,27.33502904,3.264798453,11.94364362,1.252589439,0.032399256,2.586582214,0.676270117,0.026997726,3.992151315,0.426826762,0.154270454,36.14357577,12.84113096,1.222353943,9.519052078,6.043020706,0.326567637,5.404046299,3.04028021,0.406512775,13.3708983,0.909682249,0.624412778,68.6407566,3.01275956,0.112235261,3.72533083,79.74806127,2.33750256,2.931108949,1.00448E-05,9.9532E-05,990.879889,10.02536652,0.520578052,5.19260868,231.1789846,24.58685307,10.63541875,2779.754823,156.4122963,5.626837841,949.2487257,111.18663,11.7131187,1830.506097,174.5913196,9.537871515,2.748006471,0.546943952,19.90329927,1.186960214,0.053519975,4.508994861,283.3983998,19.61386557,6.92095142,11.17554181,3.997953218,35.77413325,330.2716551,23.14106485,7.006676018,1.599472539,-1.55748596,974.8384954,0,0.96822617,0.001250938,0.000500375,0.002501876,0,0.009006755,0.007005254,0,0,0.010007506,0.000500375,0.001000751,0,206,2.728415531,7
2.9606,0.41981858,14.18018577,1.592542,0.103938627,6.526586254,12.7686,1.813574934,14.20339688,26.53163211,3.736852672,14.08451865,1.25607,0.034200221,2.722795765,0.681222167,0.037378188,5.486930689,0.435149799,0.065318976,15.01068748,12.6446,2.001871834,15.83183204,5.975905143,0.143199107,2.396274759,2.9594,0.408107388,13.79020706,0.9834,0.257535318,26.18825686,2.976,0.176136311,5.918558832,78.0362,11.2337567,14.39557116,4.33445E-07,1.99955E-05,4613.155667,10.074554,0.526535014,5.226385348,229.97596,27.97762517,12.16545641,2758.1714,195.3644277,7.083114114,922.833742,89.84644425,9.735929688,1835.337658,129.1834933,7.038677202,2.6580334,0.466336644,17.54442377,1.195198,0.08440427,7.061948732,280.1876,22.76327934,8.12429934,10.557742,1.530938353,14.50062289,326.0756,28.50540624,8.741962366,1.305676671,-0.71406912,1687.403158,0,0.968,0,0,0.0006,0.0278,0,0.0032,0,0,0.0004,0,0,0,359,2.635593008,7
3.2135,1.289541682,40.12888384,1.61604,0.050637125,3.133407881,13.4415,2.612580669,19.43667499,27.99006144,5.977456855,21.35564035,1.2541,0.02409751,1.921498305,0.679535833,0.026112573,3.84270736,0.447491829,0.148629715,33.21395056,12.8835,0.851426891,6.608661393,6.04211766,0.305366349,5.053962308,3.0315,0.263643225,8.696791187,0.99,0.199749844,20.17675187,3.0285,0.166396364,5.494349154,79.7105,1.673526143,2.099505263,3.03542E-08,7.05972E-08,232.5781392,9.936235,0.550131689,5.536621151,238.3845,29.16774348,12.23558725,2795.0325,118.4586951,4.238186679,945.91851,73.37188893,7.756681802,1849.11399,108.1464607,5.848555651,2.869316,1.0189589,35.51225798,1.18931,0.050980623,4.28657144,283.7899,11.1876346,3.942224372,10.80841,0.397181787,3.674747599,330.1229,12.57696289,3.809782021,1.385409615,-0.319024,4107.793141,0,0.967,0,0.026,0,0,0.0045,0.0025,0,0,0,0,0,0,340,2.818757695,7
3.1055,0.85344581,27.48175204,1.613,0.04672098,2.896526987,13.2435,1.859087881,14.03773837,27.52267492,4.229493914,15.36730687,1.2527625,0.030565399,2.439839845,0.677640833,0.029056069,4.287827403,0.434758987,0.149675549,34.42724674,12.858,1.119971428,8.710308199,6.047202293,0.34233875,5.661109615,3.0335,0.336716127,11.09992176,0.9295,0.548205938,58.97858392,3.01725,0.130201526,4.315238263,79.745,2.213814581,2.7761171,8.53153E-06,9.17999E-05,1076.007386,10.0049625,0.526151925,5.25890952,233.0987,24.77301189,10.627692,2785.9875,152.4261291,5.471170604,949.7797825,111.8050709,11.7716836,1836.207718,154.894771,8.43558,2.7799005,0.703377579,25.30225735,1.1874425,0.052750206,4.442337682,283.934425,18.6814442,6.579492501,11.1255025,3.695322624,33.21488287,330.69478,22.22561543,6.720884868,1.716964608,-1.25039225,1304.181366,0,0.96675,0.001,0.007,0.004,0,0.0075,0.00275,0,0,0.0085,0.001,0.0015,0,289,2.752725116,7
3.24212112,1.34993274,41.63733218,1.617341172,0.053724784,3.321796588,13.5102552,2.769766638,20.50121628,28.14176598,6.324026229,22.47203048,1.254414707,0.027046455,2.156101531,0.680165917,0.030192763,4.439029175,0.447729488,0.161528126,36.07716946,12.86193102,0.933478225,7.257683342,6.057642803,0.357204848,5.896763142,3.04252125,0.316611676,10.40622727,0.96698351,0.362596389,37.49768071,3.03351676,0.179981629,5.933101522,79.63706867,2.153000172,2.703515094,2.53209E-06,4.99484E-05,1972.614611,9.932121041,0.582305796,5.862854403,237.4117074,31.55185885,13.28993384,2795.478731,135.6325207,4.851853074,951.082885,100.9397167,10.61313565,1844.395846,125.0947671,6.782425116,2.890546551,1.065569747,36.86395387,1.191065531,0.058118436,4.879533016,284.0980977,14.47481056,5.095004392,10.92257121,2.059858283,18.85873064,330.521199,16.72561982,5.060377328,1.84117744,-0.710181013,2465.726794,0,0.959479739,0.00050025,0.026013007,0.002501251,0,0.004502251,0.002501251,0,0,0.002501251,0.000750375,0.001250625,0,340,2.835194162,7
3.11,0.855511543,27.50840974,1.61254,0.053536421,3.320005783,13.254,1.886659482,14.23464223,27.54713688,4.340677288,15.757272,1.25305,0.03554149,2.836398375,0.676345,0.028411547,4.200747623,0.434541763,0.184036727,42.35190787,12.82,1.292903709,10.08505233,6.0608909,0.36306399,5.990274307,3.047,0.418080136,13.72104154,0.899,0.677347031,75.3444973,3.018,0.132951119,4.405272327,79.736,2.229417861,2.795999124,1.30395E-05,0.00011327,868.6671976,10.02092,0.607536463,6.062681498,232.5102,29.31218955,12.60684028,2780.784,166.1619612,5.975363825,952.23919,108.3342197,11.37678651,1828.54481,181.2249876,9.910885781,2.783518,0.746964542,26.83526898,1.18836,0.05582034,4.697258438,283.327,20.52615724,7.244688024,11.29519,4.525777145,40.06818075,330.0566,24.00146113,7.271922795,1.928514406,-1.761324,1042.628725,0,0.958,0,0.009,0,0,0.011,0.009,0,0,0.013,0,0,0,358.527364,2.750784115,7
3.115,0.883048696,28.34827275,1.61318,0.055018975,3.410591187,13.259,1.915703265,14.44832389,27.5568488,4.403068388,15.97812732,1.25285,0.035698424,2.849377366,0.676381667,0.029080146,4.299369327,0.437254233,0.185755165,42.48218804,12.825,1.281551794,9.992606579,6.063349153,0.370220873,6.105880821,3.045,0.401216899,13.17625284,0.898,0.683809915,76.14809745,3.018,0.132951119,4.405272327,79.753,2.160553401,2.709055962,1.4038E-05,0.000117486,836.9129308,10.02274,0.612041087,6.106524635,232.8174,29.04255459,12.47439177,2782.031,166.5475189,5.986544322,952.83149,110.0850168,11.55346124,1829.19951,178.6936471,9.768953368,2.784598,0.757526806,27.20417117,1.18813,0.054887185,4.61962792,283.5095,20.68312887,7.295391818,11.33465,4.692992955,41.4039512,330.2298,24.25476431,7.344813919,1.963021861,-1.765936,1059.171479,0,0.957,0,0.01,0,0,0.011,0.008,0,0,0.014,0,0,0,360,2.751251105,7
3.2705,1.406531105,43.00660771,1.618635,0.056589635,3.496133154,13.5785,2.915619617,21.47232475,28.29230996,6.646223317,23.4912714,1.254725,0.029688792,2.366159284,0.680790833,0.033758954,4.958784972,0.447952251,0.173395195,38.70841037,12.8405,1.007997892,7.85014518,6.073096048,0.401671057,6.613942106,3.0535,0.361438446,11.83685756,0.944,0.471024416,49.89665418,3.0385,0.192399974,6.332070891,79.564,2.54065031,3.193215915,5.03133E-06,7.05315E-05,1401.847017,9.928075,0.612492812,6.169300813,236.4365,33.72529567,14.26399717,2795.9215,150.8015429,5.393625783,956.22966,122.193252,12.7786511,1839.69184,139.7923348,7.598682113,2.9115865,1.109327569,38.10045034,1.19281,0.064398012,5.398849072,284.4063,17.13118853,6.023491226,11.03656,2.880632216,26.10081598,330.91988,20.01787879,6.049161745,2.208518299,-1.098413,1922.638117,0,0.952,0.001,0.026,0.005,0,0.0045,0.0025,0,0,0.005,0.0015,0.0025,0,340,2.851507757,7
3.335,1.591469447,47.72022329,1.6198,0.0611225,3.773459683,13.695,3.237587837,23.64065598,28.5705169,7.409263933,25.93325126,1.256,0.028089144,2.2363968,0.681591667,0.031180611,4.574676051,0.45592461,0.182844371,40.10408023,12.835,0.958005741,7.464010449,6.07093712,0.371764208,6.123670868,3.055,0.349249195,11.4320522,0.98,0.28213472,28.7892571,3.045,0.207304124,6.808017222,79.545,2.144288926,2.695692911,3.3758E-08,9.97119E-08,295.3726232,9.89115,0.661323051,6.686007702,240.089,36.73317682,15.29981666,2798.885,133.6793992,4.776166195,953.3173,92.31510869,9.683565869,1845.5677,123.8891339,6.712792701,2.96784,1.262612155,42.54313424,1.1943,0.063249585,5.295954532,283.843,12.35428877,4.352507819,10.8459,0.492170895,4.537852047,330.003,13.45832051,4.078241868,1.916101277,-0.5492,3326.02421,0,0.95,0,0.04,0,0,0.005,0.005,0,0,0,0,0,0,427.474934,2.890243611,7
3.1761,0.775943806,24.43071081,1.614331,0.024250205,1.502182943,13.5897,2.532144133,18.63281848,28.31540837,5.723527834,20.21347444,1.257755,0.033213099,2.640665269,0.687732167,0.055244426,8.032840273,0.439724162,0.058087696,13.21003042,12.6591,1.471355562,11.62290812,6.03808078,0.246865541,4.088476955,3.1553,0.665268299,21.08415362,0.8447,0.665268299,78.75793764,3.0517,0.221420663,7.255649736,78.8531,4.925537574,6.246472965,3.21518E-08,2.89689E-08,90.10024786,9.855359,0.619603027,6.286965569,227.54746,31.96486689,14.04756041,2801.7124,45.97414585,1.640930234,993.945801,261.3093215,26.29009764,1807.766599,223.2960842,12.3520417,2.9372476,1.018284826,34.66799414,1.203766,0.102192746,8.489419501,287.04843,12.7430435,4.439335723,11.203525,2.051958656,18.31529501,334.506758,15.62277039,4.670390065,1.918123193,-2.00900544,948.9822454,0,0.9483,0.0411,0,0.0104,0,0,0.0002,0,0,0,0,0,0,309.8,2.87435366,7
3.347,1.600809483,47.82818891,1.62083,0.065056983,4.013806721,13.723,3.27662494,23.87688509,28.62927318,7.502226658,26.2047402,1.2558,0.031801887,2.5324006,0.681048333,0.03325463,4.882859079,0.457949536,0.201131335,43.91997796,12.817,1.053333281,8.218251389,6.08632368,0.407135064,6.689342951,3.067,0.398134399,12.98123246,0.947,0.483932847,51.10167335,3.047,0.211638843,6.945810414,79.523,2.35615598,2.962861033,5.03647E-06,7.05312E-05,1400.410394,9.90015,0.70034954,7.074130589,239.1346,38.77007819,16.21265939,2798.445,145.1324256,5.186181099,958.24554,108.7520341,11.34907803,1840.19946,141.6494268,7.697503984,2.974568,1.279709294,43.02168564,1.19508,0.066669285,5.578646223,284.059,15.25638814,5.370851878,11.0489,2.849324094,25.78830556,330.3195,17.0537981,5.16281906,2.302645563,-1.07638,2049.926458,0,0.942,0,0.04,0,0,0.006,0.007,0,0,0.005,0,0,0,425,2.893547941,7
3.30411732,1.492896485,45.18291394,1.61807294,0.069969001,4.324217981,13.66991852,3.14401722,22.99953153,28.46809072,7.031987246,24.70129562,1.258772325,0.039183005,3.112795273,0.683832275,0.037450674,5.476587636,0.443517278,0.18606803,41.95282544,12.69178052,1.51732291,11.9551619,6.09613704,0.428953619,7.036482544,3.05297912,0.385001627,12.61068654,0.93581473,0.428407914,45.77913776,3.04572515,0.208888393,6.858412448,79.34809158,2.863075715,3.608247733,1.7795E-06,4.18066E-05,2349.340706,9.931310203,0.811822067,8.174370256,234.0596343,35.30129596,15.08218026,2787.529379,200.9111884,7.207500302,962.9817861,141.8283838,14.72804427,1824.547592,190.0622182,10.41695043,2.953223699,1.245978329,42.19044867,1.198243533,0.0731249,6.102674299,284.00332,23.29159233,8.201169033,10.95728634,1.88164469,17.17254283,330.3801569,27.67425641,8.376488671,2.7425042,-1.716159141,1538.890846,0,0.937015359,0,0.023012657,0.011006053,0,0.01550853,0,0.010505778,0,0.001750963,0.000700385,0.000500275,0,330.5,2.868329015,7
3.378189124,1.653908267,48.95842732,1.621628315,0.066280247,4.087265044,13.80240121,3.419842471,24.77715594,28.80741395,7.816555106,27.13383131,1.25664082,0.033479199,2.664182022,0.68219443,0.036231189,5.310976991,0.455519774,0.205853978,45.19100809,12.78789402,1.128126414,8.821831118,6.0983711,0.437618381,7.175988037,3.078539251,0.441511153,14.34157946,0.933466759,0.521259351,55.84123328,3.053026511,0.224086367,7.339810705,79.41795916,2.760969745,3.476505534,5.0396E-06,7.05487E-05,1399.887399,9.887953968,0.723074573,7.312681428,238.2197112,40.68495874,17.07875412,2798.282132,158.7122806,5.671775507,962.4092807,126.1652007,13.10930841,1835.872851,154.5817047,8.420065942,3.00195323,1.324172853,44.11037588,1.197393694,0.072920281,6.089916896,284.1758866,17.19677264,6.051453854,11.06655817,2.874143553,25.97143131,330.5046408,19.5924947,5.92805434,2.660933525,-1.308153213,1957.650752,0,0.935967984,0.00050025,0.04002001,0.003501751,0,0.006003002,0.007003502,0,0,0.005002501,0.000750375,0.001250625,0,399,2.915127483,7
3.361,1.67232742,49.75684082,1.6179,0.070778457,4.374711489,13.761,3.400570393,24.71165172,28.71796586,7.78510813,27.10884249,1.25905,0.03782324,3.004109464,0.683995,0.036903003,5.395215338,0.449655221,0.21081355,46.88337637,12.711,1.457216182,11.46421353,6.095952503,0.418461141,6.864573521,3.053,0.390116649,12.77814115,0.976,0.308907753,31.65038455,3.05,0.217944947,7.145735973,79.423,2.370247034,2.984333296,3.53018E-08,1.09174E-07,309.2602193,9.91694,0.801703459,8.084181805,239.7718,39.61343162,16.52130552,2785.769,197.9262227,7.104904345,955.49533,97.44199812,10.19806116,1830.27367,189.5531845,10.35654873,2.98787,1.33034564,44.52488363,1.19851,0.071189043,5.939795529,282.3389,19.67761512,6.969501942,10.84209,0.542610663,5.004668503,328.1434,22.68460527,6.913015857,2.44405511,-0.703216,3320.861931,0,0.935,0,0.044,0,0,0.015,0.006,0,0,0,0,0,0,472,2.897597838,7
3.387,1.675479334,49.4679461,1.6231,0.068413376,4.214982187,13.803,3.432810947,24.87003512,28.80947595,7.860214821,27.28343561,1.25565,0.032872139,2.617938013,0.681011667,0.034807668,5.111170589,0.463931391,0.21359492,46.04019558,12.817,1.021523862,7.97006992,6.099571659,0.434110481,7.117065013,3.079,0.422799007,13.73169882,0.928,0.568168989,61.22510657,3.052,0.222027025,7.274804239,79.493,2.490773173,3.133323907,8.03774E-06,8.90809E-05,1108.283044,9.88812,0.724640646,7.328396559,239.3874,40.95771528,17.10938641,2802.191,142.373328,5.080785998,962.79933,119.7785573,12.44065649,1839.39167,139.7441204,7.597300927,3.00407,1.340737355,44.63069619,1.19611,0.069505165,5.810934158,284.5269,15.63290652,5.494350982,11.18169,3.579210897,32.00957008,330.839,17.38884812,5.255984972,2.527636214,-1.37676,1767.633032,0,0.935,0,0.044,0,0,0.005,0.008,0,0,0.008,0,0,0,425,2.915274473,7
